sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
500,25,10000,10,rank,uniform,random,4,53,-4,8.104711771011353,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-7,8.28625202178955,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,7.000924110412598,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-5,7.676046133041382,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-6,6.67143988609314,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,6.0630881786346436,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,9.543240070343018,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-7,6.5356950759887695,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-3,8.121790170669556,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-4,14.686431884765625,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,12.221319913864136,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-7,7.284613847732544,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,8.966890811920166,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-7,6.597354173660278,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-5,7.84738302230835,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-8,8.605382919311523,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-6,7.299674987792969,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,7.875211000442505,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-4,10.491706132888794,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-4,6.6557581424713135,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,9.980248928070068,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,7.045180082321167,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-7,7.409914970397949,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-6,6.522193908691406,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-5,7.46672511100769,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-5,8.56006407737732,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-4,8.16965913772583,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-2,11.412063837051392,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-5,5.649894952774048,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-7,6.91634202003479,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,12.27387523651123,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-3,11.527595043182373,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-3,15.158406972885132,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-5,8.311359882354736,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-5,8.29023003578186,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-7,7.9378838539123535,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-9,7.432109117507935,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,7.728693008422852,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-4,10.919695138931274,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-4,10.821274042129517,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-8,7.008650064468384,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-4,9.552255868911743,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-3,10.72936201095581,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-6,5.852200031280518,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,9.48959469795227,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-5,7.407799005508423,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-8,7.126986026763916,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-7,5.763818025588989,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-8,7.546877145767212,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-4,6.0547380447387695,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-3,7.8423380851745605,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-5,8.983426094055176,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-9,5.5209338665008545,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,7.690263986587524,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,5.84021782875061,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-6,8.93652892112732,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-6,6.595449924468994,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-4,6.651612997055054,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-5,6.468285083770752,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-7,8.29390001296997,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-5,6.267579793930054,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-3,12.310144901275635,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-2,9.615246772766113,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,10.07958698272705,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,9.227149724960327,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-8,8.362889051437378,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-6,7.528939962387085,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-7,8.768250942230225,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-4,8.330034971237183,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-5,6.90035080909729,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-6,7.449808120727539,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-6,7.258313894271851,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-2,10.84303593635559,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,11.303583145141602,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-6,6.989996910095215,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-3,8.58419394493103,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-5,6.4240148067474365,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-4,10.612973928451538,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-4,8.760194778442383,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-3,9.446099996566772,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-4,8.305393934249878,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,9.760996103286743,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-3,8.8564133644104,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-7,6.083094120025635,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-8,6.836535930633545,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-5,11.39092206954956,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,53,-7,5.897298097610474,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-6,7.642090082168579,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-4,13.607455968856812,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-7,9.788532972335815,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-4,11.887953281402588,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-3,8.850732803344727,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-6,6.937661170959473,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-6,7.482853174209595,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-7,7.619686126708984,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-7,5.308017730712891,saturate_50,sudoku6
500,25,10000,10,rank,uniform,random,4,56,-7,7.357615947723389,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-6,8.926644086837769,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,56,-4,10.885452032089233,saturate_50,sudoku5
500,25,10000,10,rank,uniform,random,4,53,-7,5.942281007766724,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-4,20.681992053985596,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-3,20.53398108482361,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-3,25.354905128479004,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-2,19.388933897018433,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-3,26.424853801727295,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-5,348.28024196624756,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-3,18.303502082824707,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-5,258.6799268722534,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-2,21.13839101791382,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-3,25.7286319732666,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-4,18.691028118133545,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-4,26.481241941452026,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-2,27.10938310623169,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-5,15.86873483657837,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-6,18.131489992141724,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-4,21.201207876205444,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-2,30.812283992767334,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-6,16.528714895248413,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-2,20.636512994766235,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-5,22.7951922416687,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-6,21.475334882736206,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-4,30.829960107803345,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-4,25.979088068008423,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-4,18.00827693939209,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-6,21.3188259601593,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-4,23.401188850402832,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-5,20.768026113510132,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-5,18.822407245635986,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-3,19.17198371887207,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-5,25.23242497444153,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-4,24.11999011039734,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-5,18.508756160736084,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-2,24.9347140789032,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-4,30.80479407310486,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-3,32.169583797454834,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-4,28.089391231536865,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-8,19.767815113067627,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-2,18.385491847991943,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-3,17.687247276306152,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-3,30.150800228118896,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-2,27.55249309539795,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-2,32.46960401535034,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-7,15.759880065917969,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-5,19.5516300201416,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-5,21.78686499595642,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-5,21.648138999938965,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-2,30.376513957977295,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-3,40.02772808074951,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-4,33.989936113357544,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-3,29.527966022491455,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-2,27.862365007400513,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-5,22.12984824180603,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-3,34.81747031211853,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-6,21.543386936187744,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,53,-4,15.405662775039673,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-6,17.21334218978882,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,53,-6,14.152743816375732,saturate_50,sudoku6
1500,25,10000,10,rank,uniform,random,4,56,-4,27.89235782623291,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-2,26.351181268692017,saturate_50,sudoku5
1500,25,10000,10,rank,uniform,random,4,56,-3,16.886237859725952,saturate_50,sudoku5
