sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
500,25,10000,10,rank,uniform,random,4,57,-4,9.346022844314575,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-4,11.617731094360352,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-8,6.716685056686401,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-4,10.508856058120728,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-5,9.629839181900024,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-6,8.082213878631592,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-6,6.002324819564819,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-3,10.526439905166626,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-6,8.559263944625854,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-3,11.785311937332153,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-6,10.357372760772705,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-3,12.510042905807495,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-3,10.07206392288208,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-5,9.485933065414429,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,7.516894102096558,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-5,9.235576152801514,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-4,10.924933910369873,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-3,8.90214204788208,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-4,6.586931943893433,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-5,8.529717922210693,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-2,11.174822092056274,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-4,9.817978858947754,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,8.141838788986206,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-6,8.565580129623413,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-5,9.574098110198975,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-3,12.623573064804077,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,11.331070899963379,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,8.93698000907898,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,9.752967834472656,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,9.5729820728302,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-7,7.925112009048462,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-3,10.672333002090454,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,7.108317852020264,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-5,7.838388919830322,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-5,10.595412969589233,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-4,6.819075107574463,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-4,7.56356406211853,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-5,9.791667222976685,saturate_50,sudoku8
500,25,10000,10,rank,uniform,random,4,57,-4,8.946859121322632,saturate_50,sudoku7
500,25,10000,10,rank,uniform,random,4,57,-8,6.885304927825928,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,28.759275913238525,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-6,16.273484230041504,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,23.060271978378296,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,30.099261045455933,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,25.077667951583862,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,25.236505031585693,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,24.772462129592896,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,24.512789964675903,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,22.03226399421692,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,16.115510940551758,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,29.18432903289795,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,25.503868103027344,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,21.0741970539093,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,25.526217937469482,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,20.972541093826294,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,15.792062997817993,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-6,28.801294803619385,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,30.964014291763306,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,17.4247829914093,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,22.74922227859497,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,20.0412540435791,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,28.09700298309326,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,24.645238876342773,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,21.398866176605225,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,16.70568609237671,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,36.63615894317627,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,21.82619619369507,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,24.4066162109375,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,33.83109712600708,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,0,27.247720956802368,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,18.497861862182617,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,20.767681121826172,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,20.671701192855835,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,21.238176107406616,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,31.15343403816223,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,29.253074884414673,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,0,42.326558113098145,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,27.77664613723755,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,18.70474910736084,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,21.900686025619507,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,27.749423027038574,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,0,46.9070200920105,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,18.084665060043335,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,19.080408096313477,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,26.417954921722412,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,20.6098849773407,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,23.890029191970825,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,20.493895292282104,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,19.637887001037598,saturate_50,sudoku7
