sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
1500,25,10000,10,rank,uniform,random,4,50,-7,19.82519292831421,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-7,16.30986499786377,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,14.791879177093506,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,22.683360815048218,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-5,22.5799880027771,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-5,14.666187047958374,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-4,28.69346785545349,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,26.656368017196655,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,27.497375965118408,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-5,29.064671277999878,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-4,24.70720100402832,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,36.81689691543579,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,14.28001618385315,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-2,41.95184397697449,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-7,15.939920902252197,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,36.17411470413208,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-3,27.4692440032959,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-4,24.432063102722168,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-4,24.389064073562622,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-7,21.135823726654053,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-5,19.481855869293213,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-7,23.467834949493408,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-4,30.71011519432068,saturate_50,sudoku4
