sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
500,25,10000,10,rank,uniform,random,4,45,-4,5.363523006439209,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,7.750675916671753,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,7.26081109046936,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,7.689096927642822,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,5.746254920959473,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,6.000749111175537,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,9.446858882904053,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,9.498363971710205,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,9.14363980293274,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,7.590332746505737,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,8.09528398513794,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,8.142063856124878,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,8.335041046142578,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-8,5.808452129364014,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,7.491691827774048,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-7,5.886900901794434,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-7,6.645190715789795,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,5.7445502281188965,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-8,6.401596307754517,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,6.0833961963653564,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,8.112071990966797,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,9.101230144500732,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,10.931289911270142,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,11.648999214172363,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,6.661771059036255,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,7.654413223266602,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,5.914648771286011,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,8.191422939300537,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,6.890812873840332,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,7.592368841171265,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,5.895313024520874,saturate_50,sudoku1
