sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
500,25,10000,10,rank,uniform,random,4,45,-3,7.40303897857666,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,9.503385066986084,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,6.833794116973877,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,7.793503046035767,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,5.7845377922058105,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,6.866898059844971,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,6.783482074737549,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-8,6.063717842102051,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,5.767470121383667,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,5.945405960083008,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-6,7.372598171234131,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,5.11298394203186,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,6.135390996932983,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,5.026328802108765,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-6,6.625431060791016,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,7.231999158859253,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,8.017278909683228,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,6.993338108062744,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,5.5427069664001465,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,8.076022148132324,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,13.105000972747803,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,7.700565814971924,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,8.441468000411987,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-3,10.561590194702148,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,9.612056016921997,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,5.907095909118652,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,10.325122117996216,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,5.311762094497681,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,6.9935479164123535,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-3,9.585849046707153,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,8.962005376815796,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-3,7.774728059768677,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,6.905077934265137,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,5.748409748077393,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,5.999356746673584,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,6.439313173294067,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,7.506139755249023,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,10.153554916381836,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,8.484211921691895,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-3,9.65549898147583,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,10.213534116744995,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,0,15.429918050765991,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-3,8.047375917434692,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,6.15119194984436,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,5.9160990715026855,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-6,8.442232608795166,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-5,5.01452898979187,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-6,5.9313249588012695,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,5.638448238372803,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-3,7.923517942428589,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,5.827002048492432,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,7.341922998428345,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-3,6.9793548583984375,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,9.881396770477295,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-2,6.716505289077759,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,10.959160804748535,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,5.466552972793579,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,8.821048021316528,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-5,5.681708097457886,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-4,5.75804591178894,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-6,6.495073080062866,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,6.1895482540130615,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-2,12.98726224899292,saturate_50,sudoku1
500,25,10000,10,rank,uniform,random,4,45,-4,6.836834669113159,saturate_50,sudoku2
500,25,10000,10,rank,uniform,random,4,45,-7,5.688441038131714,saturate_50,sudoku1
